usuarioId,peliculaId,puntuacion,fecha,comentario
46,122,5,2024-03-22,Dignissimos delectus voluptatibus facilis asperiores adipisci beatae enim.
46,81,5,2023-09-16,Occaecati totam facere voluptate dicta eligendi.
46,27,5,2024-04-13,Suscipit quaerat excepturi mollitia debitis accusantium sapiente.
46,59,1,2022-04-19,Accusantium perspiciatis fugiat ratione beatae.
46,185,2,2022-05-26,Esse dolores repellat optio velit voluptate.
46,90,2,2023-02-03,Sunt soluta aperiam corporis unde recusandae deleniti fugiat fugiat nobis voluptate.
47,8,4,2024-03-04,Ullam quis nesciunt sequi eos corrupti doloribus.
47,167,3,2022-10-11,Recusandae sit sed voluptas suscipit distinctio aspernatur iusto optio aperiam magni.
47,127,3,2023-12-29,Fugiat maxime debitis quae minima laboriosam veritatis labore neque odit.
47,187,2,2024-10-20,Officiis dignissimos tempora iste doloremque dolor incidunt fugiat culpa sapiente.
47,31,1,2023-04-10,Mollitia consequatur assumenda ipsam expedita nesciunt iure.
47,85,3,2023-11-27,Excepturi iste inventore facilis libero earum ad ipsam eaque asperiores temporibus.
47,104,1,2022-05-02,Sapiente maiores officia ratione unde atque architecto.
47,147,3,2024-12-19,Molestias ex perferendis dolorum quia.
48,146,5,2023-01-22,Deleniti nobis consequuntur sequi quaerat molestiae ea.
48,18,4,2022-11-13,Eligendi expedita voluptatum veniam reprehenderit quidem accusamus.
49,10,2,2022-05-15,Voluptatibus veritatis sint dolorem quam distinctio doloremque nesciunt mollitia iusto.
49,138,3,2024-10-02,Exercitationem assumenda sapiente inventore velit in ipsa sequi adipisci.
49,75,3,2022-07-22,Neque consectetur velit ab repellat rerum.
49,90,2,2024-12-04,Dolorem incidunt quibusdam quis porro error nesciunt necessitatibus.
49,175,2,2023-08-02,Ullam corrupti veritatis ex occaecati.
49,152,4,2024-05-23,Totam nemo hic fugit veniam aperiam harum labore eveniet vitae.
49,133,4,2022-02-18,At aut mollitia adipisci porro laborum delectus.
49,26,5,2023-08-12,Tenetur harum dignissimos enim minima.
49,128,5,2022-03-27,Animi maxime cupiditate similique illum culpa beatae modi laboriosam.
50,176,2,2024-11-07,Harum temporibus dignissimos sit est.
50,112,2,2022-07-22,Culpa nemo est dicta quaerat itaque dicta voluptatibus ipsum.
50,190,2,2023-10-18,Non doloribus eveniet necessitatibus laudantium iure aliquam at.
50,131,1,2022-02-01,Expedita sapiente recusandae hic reprehenderit sed impedit debitis nulla.
50,135,3,2023-08-18,Itaque tenetur delectus necessitatibus hic veniam dolores sit earum.
51,103,4,2023-07-13,Modi pariatur architecto quas temporibus tenetur illum quis commodi fuga quidem.
51,40,4,2024-09-26,Quisquam eveniet iste ducimus magni iure asperiores possimus quibusdam.
51,37,2,2022-03-27,Exercitationem id deserunt alias dolorum quae consequatur pariatur.
51,154,4,2022-05-25,Laborum architecto molestias doloribus veniam consequuntur reprehenderit sapiente cupiditate.
51,64,3,2022-05-17,Non debitis commodi qui.
51,160,5,2024-03-26,Aspernatur quis perspiciatis corrupti facere dolor.
51,172,2,2023-06-20,Tempora minus ipsam aliquid odio.
51,67,2,2022-06-27,Odit quaerat tempore hic est amet a quo quisquam ut.
51,175,1,2024-08-18,Tenetur dicta accusamus adipisci accusamus reprehenderit perspiciatis aperiam.
52,48,2,2024-10-28,Reiciendis rerum cumque cumque impedit.
52,22,2,2023-10-14,Repellendus eum occaecati numquam vel.
52,62,3,2022-04-26,Vel blanditiis distinctio explicabo cupiditate illo et harum.
52,112,2,2024-11-01,Dolore omnis eius numquam aliquam suscipit illum quisquam libero.
52,158,4,2023-11-19,Quae recusandae ullam necessitatibus dolorum.
52,95,3,2022-05-23,Nobis voluptatem possimus perspiciatis voluptas.
52,190,5,2022-04-27,Ex odio sunt et sed laboriosam.
52,114,1,2023-10-21,Accusantium totam ipsum maiores quia magnam provident accusamus.
52,153,1,2023-04-24,Nulla tempore est qui.
52,197,2,2024-03-04,Nulla animi fugiat eos corrupti dignissimos alias.
52,11,4,2022-03-14,Voluptates ipsam soluta consequatur et ratione aliquam recusandae impedit repellat.
52,170,4,2024-03-01,Dolorem quasi exercitationem dignissimos amet.
53,157,3,2022-11-25,Reiciendis possimus dolore sit maxime delectus occaecati.
53,65,5,2022-10-22,Sit architecto deserunt odio consequuntur.
53,163,4,2022-09-14,Commodi cupiditate molestias recusandae dignissimos magni.
53,123,4,2024-08-01,Quam est quam doloribus debitis dolorum eligendi ipsum odio.
53,40,4,2024-08-07,Similique laboriosam veritatis facere fugiat iusto in.
53,138,2,2022-09-30,Quasi quis reprehenderit recusandae accusantium fugit sequi quis ullam nisi corrupti.
54,105,2,2024-06-03,Ducimus iure iste fugiat non asperiores.
54,96,5,2024-03-01,Quaerat deserunt totam a similique quas.
54,165,2,2022-11-16,Laudantium unde velit voluptas fuga laudantium odit nihil.
54,79,2,2022-11-05,Suscipit voluptatibus commodi ut cum quis vero quo.
54,37,1,2022-07-18,Magni laborum porro possimus officiis unde quasi doloribus.
54,121,3,2022-04-19,Ullam facere provident adipisci pariatur.
54,139,3,2023-09-22,Ea iste perspiciatis ducimus nobis veritatis.
54,160,5,2022-11-08,Accusamus quo officia totam id nesciunt.
54,106,4,2024-04-19,Maxime deleniti in rerum ducimus.
54,52,4,2022-08-21,Magnam modi suscipit nesciunt quasi quibusdam unde.
54,56,4,2022-07-18,Autem nemo reiciendis repellendus eaque.
54,87,1,2024-08-26,Ut id est voluptates repellendus a.
54,41,4,2023-01-08,Quo in impedit enim inventore.
55,46,1,2023-06-23,Fugiat provident dicta delectus veniam iste.
55,160,1,2024-07-27,Delectus animi delectus quis ea temporibus.
55,174,4,2022-01-22,Ipsam totam autem odio aspernatur assumenda commodi aperiam.
55,39,3,2024-02-18,Nesciunt labore perferendis aut aperiam.
55,172,3,2024-05-19,Pariatur ratione aliquam distinctio.
55,51,3,2023-06-20,Fugiat maxime vitae eaque.
55,91,1,2022-08-08,Labore excepturi inventore fuga tempora voluptatum repellendus velit pariatur.
55,155,1,2022-11-12,Nostrum voluptate sit rem a sit illo saepe.
55,127,3,2022-06-04,Ad commodi minus veritatis quibusdam dolorum.
55,5,4,2022-05-25,Nulla omnis labore impedit deleniti voluptates vero repellat accusantium.
56,171,3,2024-10-11,Sit voluptas quasi perspiciatis doloremque laborum qui recusandae.
56,28,1,2022-05-06,Incidunt ut ut voluptates sequi temporibus quasi eos.
56,32,2,2023-06-24,Quae sit soluta quos quaerat adipisci.
56,15,2,2022-09-11,Reiciendis error perferendis molestias soluta cumque ipsum blanditiis optio.
56,181,4,2023-10-21,Doloribus cupiditate velit praesentium autem voluptatibus adipisci.
56,36,3,2023-08-31,Temporibus quisquam dolore ducimus labore tempore commodi consequatur.
56,191,3,2023-05-09,Odio laudantium recusandae ex dolore nemo unde aperiam exercitationem tenetur.
56,21,1,2023-07-31,Omnis quos vitae ipsa doloremque ea enim beatae.
56,1,1,2024-01-11,Qui vel quia blanditiis facilis sequi veritatis nemo.
56,111,3,2023-06-22,Est nihil deleniti harum.
56,176,4,2024-09-10,Eum facilis perspiciatis recusandae maxime nobis dolore hic modi.
56,54,3,2023-04-13,Et repellendus error dolor perspiciatis corporis eligendi quia sed.
56,13,4,2024-04-19,Nisi est voluptatibus commodi voluptatum.
56,100,4,2024-08-09,Laboriosam repudiandae libero provident fugiat voluptatem ex repudiandae distinctio quasi.
56,161,2,2022-10-13,Praesentium amet sint debitis laborum hic voluptates.
57,94,5,2024-10-15,Voluptatibus molestias excepturi perspiciatis voluptatibus quidem.
57,4,4,2023-07-23,Asperiores quas eligendi ullam praesentium molestias atque eum.
57,45,3,2022-05-03,Sint amet vel esse omnis neque ipsam laboriosam tempore distinctio.
57,39,5,2024-09-03,Quasi ab quas nemo perspiciatis voluptates.
57,152,1,2024-10-09,Fugiat voluptatem perspiciatis cumque animi explicabo.
57,48,3,2023-09-23,Debitis amet voluptatem officiis nihil voluptas occaecati illo alias.
57,56,5,2024-05-28,Id esse nisi cupiditate quia quod voluptatibus.
57,25,2,2023-08-01,Quod sint officiis eius officiis.
57,5,1,2024-01-27,Accusamus blanditiis commodi odit tenetur dolore nesciunt voluptates.
57,101,3,2024-07-04,Earum quia recusandae debitis laborum officia inventore necessitatibus aut.
57,87,5,2024-09-02,Quae similique modi illo praesentium.
57,6,2,2023-10-22,Nam modi repellat laborum maxime nesciunt quae ratione.
58,157,2,2023-01-31,Quidem dignissimos omnis blanditiis similique possimus.
58,61,2,2024-01-16,Mollitia reiciendis commodi consectetur.
58,64,5,2023-04-03,Officiis assumenda ducimus quidem assumenda commodi.
58,145,5,2023-10-18,Facilis molestias in veniam a error veniam.
58,121,5,2023-02-14,Temporibus eos modi consequuntur laudantium est tenetur voluptatum non magni.
58,5,2,2022-09-04,Optio aliquid alias consequuntur sequi.
58,81,4,2024-12-08,Vero nobis dolor facere consectetur numquam.
58,25,1,2023-09-03,Mollitia ea officiis cum itaque.
58,160,2,2022-10-30,Perspiciatis velit corporis dignissimos occaecati earum odio.
58,83,3,2024-06-28,Quaerat natus officia maiores cum reprehenderit.
58,136,3,2024-07-17,Voluptatibus inventore ad nobis aspernatur commodi beatae molestias.
58,119,4,2024-09-04,Eveniet at tenetur quod corporis.
58,155,4,2022-02-22,Earum atque voluptatem dolore veritatis quos commodi.
58,18,5,2022-03-12,Quas esse reprehenderit laudantium minus praesentium sint mollitia non tempore.
59,17,4,2022-05-08,Et quibusdam debitis rem perspiciatis ratione.
59,18,2,2022-11-14,Nisi sed labore consectetur ab maiores culpa commodi fugiat quasi.
59,39,5,2023-06-19,Ullam odit fuga quod perspiciatis.
59,134,2,2023-04-07,Provident delectus voluptates reiciendis magnam eius incidunt velit sunt.
59,183,4,2022-10-09,Esse similique veniam illo est at aspernatur.
59,61,1,2022-02-09,Velit cumque animi quia mollitia laudantium soluta.
59,24,5,2024-04-29,Perspiciatis ut consequatur libero placeat perspiciatis minus commodi accusamus.
59,194,1,2022-03-15,Tenetur quia quae praesentium quibusdam doloribus.
59,93,3,2023-12-17,Placeat aliquam ipsum cumque ut quis temporibus cupiditate facilis consequatur.
59,87,1,2022-12-03,Veritatis in fugiat fuga beatae totam dolorum molestiae.
59,21,4,2023-07-31,Enim laboriosam eaque a occaecati hic.
59,88,3,2023-06-09,Ut vero maiores tempora vel tempora sed.
59,193,1,2024-03-15,Explicabo nulla eveniet explicabo a.
59,127,5,2024-07-01,Illo ab inventore deserunt minus tempore.
59,103,4,2024-04-10,Commodi laborum culpa omnis dolorem hic error incidunt.
60,53,2,2023-09-14,Modi earum voluptatibus omnis ipsa consequuntur.
60,52,1,2023-06-01,Ab sunt quae beatae eligendi consequatur in ex adipisci.
60,189,2,2023-11-02,Veniam vero voluptatem blanditiis laudantium libero.
60,192,2,2024-10-03,Eveniet quisquam sunt magnam unde sapiente.
61,13,2,2022-11-23,Consectetur vero recusandae commodi exercitationem accusamus placeat amet.
61,3,3,2024-05-16,Inventore nisi ab laboriosam eligendi assumenda inventore nulla.
61,71,1,2024-05-05,Deleniti eligendi beatae ea praesentium pariatur inventore labore quos aut.
61,1,2,2022-09-03,Nostrum deleniti sequi occaecati corrupti blanditiis illo earum deleniti.
62,163,5,2022-06-26,Incidunt nulla at amet illum esse.
62,175,2,2024-09-09,Dolore incidunt aperiam incidunt amet beatae facilis.
62,8,1,2022-05-14,Quae doloribus tempora delectus a optio eum eligendi.
62,122,2,2024-10-15,Tenetur aut delectus veniam facilis esse atque.
62,45,1,2022-01-28,Placeat quo consectetur facere.
62,29,3,2023-02-20,Quia nihil non dolores eius nesciunt assumenda autem.
63,177,4,2023-08-10,Quia blanditiis nesciunt totam omnis deleniti provident unde asperiores molestias exercitationem.
63,115,3,2024-08-25,Voluptatibus dicta quam aliquam deleniti mollitia dolorum soluta sequi.
63,1,4,2022-10-26,Voluptate tempora ipsum quaerat tenetur architecto in ut magnam accusantium.
63,167,3,2022-12-23,Earum voluptas enim veritatis aperiam voluptas deleniti repellendus libero minus.
63,12,4,2023-08-22,Voluptas cumque quibusdam fugit quod id earum delectus cum dolor.
63,145,5,2024-04-15,Sunt ratione iste provident.
63,180,2,2024-08-13,Ea sequi eos eaque blanditiis dolore modi eos odit velit.
64,38,3,2022-12-04,Unde earum ratione odit dolorum reprehenderit modi.
64,88,4,2024-02-04,Officiis odio voluptas eveniet.
64,162,2,2022-08-06,Eaque consequatur tempore eos voluptates numquam ab explicabo quas eius.
64,41,1,2024-10-30,Voluptas modi voluptatem quod quos autem quia.
64,147,2,2023-09-20,Veniam ducimus numquam nobis dignissimos ipsam eveniet dignissimos.
64,53,1,2023-01-27,Repellat quidem culpa doloremque quas fuga temporibus atque delectus delectus similique.
64,102,1,2022-05-27,Necessitatibus velit debitis eligendi est suscipit.
64,108,3,2024-04-05,Porro deleniti corporis incidunt iste officia illo quam.
64,29,5,2024-03-05,Quas repellat nobis fugiat accusantium repudiandae.
64,129,4,2024-09-06,Consequatur quo eaque vel nobis.
64,140,3,2022-03-06,Vero autem quasi excepturi.
64,27,3,2024-05-15,Dicta laboriosam natus ipsam cum.
64,2,1,2024-02-18,Laboriosam doloribus molestiae eaque molestiae accusantium aliquid molestias.
64,66,2,2024-08-30,Maiores saepe consequuntur totam ad.
64,171,3,2023-05-10,Harum explicabo enim ullam placeat placeat quaerat temporibus laudantium.
65,199,3,2024-06-29,Dolore vero eligendi asperiores ex.
65,181,1,2024-03-05,Unde ullam tempora non debitis minus nobis perspiciatis.
65,116,4,2023-06-03,Tempora porro numquam enim soluta earum.
65,106,1,2022-03-23,Optio ut repellat quae asperiores a ut corrupti omnis.
65,3,1,2022-06-07,Corporis ipsum reiciendis voluptate repellendus beatae incidunt quas.
65,33,2,2022-12-28,At voluptatum delectus harum eum incidunt.
65,152,4,2023-04-03,Nobis odio consequuntur velit ullam fugit molestias molestiae.
65,200,5,2022-08-26,Minus reprehenderit harum neque in neque possimus quibusdam praesentium.
66,113,2,2024-01-03,Facere dicta sed facere labore consequatur beatae.
66,128,5,2022-10-09,Facere sed quod consequuntur itaque saepe mollitia ut.
66,94,5,2023-01-18,Doloribus repudiandae animi consequuntur vitae provident fugiat ad vitae.
66,179,2,2024-02-04,Amet autem neque labore nisi culpa corporis consequuntur.
66,111,2,2024-04-26,Aspernatur necessitatibus repellendus corrupti delectus quia quibusdam.
66,182,1,2024-03-11,Iusto quam ipsam officia accusamus beatae animi.
66,135,5,2022-08-19,Nobis cupiditate cum id incidunt.
66,163,4,2024-09-10,Mollitia repudiandae ullam magnam quae incidunt culpa voluptate maxime.
66,140,4,2024-09-06,Quia id animi hic reprehenderit voluptate.
66,28,5,2022-05-26,Sapiente repellendus iusto et odit repudiandae cum rem officia deserunt.
66,9,4,2022-05-29,Autem facilis quod excepturi dolores.
66,180,3,2024-03-19,Molestiae aperiam nisi quidem est mollitia.
66,18,5,2023-04-06,Dolores assumenda necessitatibus aliquid voluptates.
67,105,4,2022-03-23,Aliquid et velit ab explicabo eligendi id deserunt quibusdam.
67,166,3,2023-12-01,Voluptate praesentium atque illum qui aut rem corrupti.
67,163,5,2024-08-20,Recusandae labore sit alias cum placeat aspernatur numquam veritatis doloremque.
67,41,4,2022-10-09,Rem omnis quisquam cum vitae maiores.
67,62,1,2023-12-03,Officiis ut exercitationem quos excepturi facere sequi inventore tempora quo.
67,134,3,2023-08-15,Dolores voluptatum non vero necessitatibus voluptatibus atque accusamus.
67,74,3,2023-05-06,Molestias voluptas quos assumenda atque et ut.
67,128,4,2023-01-28,Architecto nemo explicabo architecto quae itaque.
67,198,2,2023-07-25,Voluptatem quis ipsam unde velit voluptas laborum facilis enim.
67,20,2,2022-10-13,Sequi totam consectetur facilis sapiente veritatis fugiat placeat.
67,111,2,2024-01-11,Ipsum soluta voluptatibus aliquam voluptate animi ratione praesentium natus.
67,8,3,2024-08-05,Sequi enim culpa id asperiores harum.
67,17,4,2023-11-22,Pariatur expedita iusto modi repellendus autem debitis autem vero.
67,144,3,2024-02-07,Quisquam dicta eveniet et voluptatum laborum praesentium labore.
67,22,5,2024-07-29,Iste molestias veniam corporis distinctio necessitatibus voluptates.
67,199,3,2024-03-16,Aperiam repellat ratione voluptatem distinctio distinctio ad quis.
68,71,3,2022-05-24,Earum odio assumenda architecto illo error quae sit minima.
68,108,5,2022-05-03,Delectus amet tempora incidunt vitae error dicta.
68,51,2,2023-07-22,Laboriosam modi quos vitae ipsa totam necessitatibus reprehenderit natus.
68,14,5,2023-12-26,Dicta quam neque corporis optio reprehenderit quasi repudiandae quasi accusamus.
68,110,4,2023-10-11,Ut libero et recusandae perferendis ea quam voluptates velit.
68,161,2,2023-02-21,Odio odit neque alias quia deleniti.
68,126,3,2022-07-06,Quo nobis dolor distinctio deleniti perspiciatis veritatis fuga facilis error.
68,153,4,2024-09-22,Magnam sint praesentium officiis iste illum explicabo.
68,28,2,2023-03-29,Incidunt voluptate excepturi unde itaque fuga mollitia cum ipsa eligendi.
68,122,3,2023-03-28,Odio praesentium vel temporibus aut assumenda saepe at accusamus.
68,112,4,2024-06-10,Aut quibusdam numquam molestias odio magnam rem pariatur.
68,100,1,2024-07-02,Distinctio quod mollitia beatae sequi veritatis expedita recusandae iure.
68,81,4,2024-04-16,Ab fugiat dolore eligendi sunt eaque saepe recusandae.
68,32,5,2023-12-03,Perferendis a tenetur adipisci ad ratione sapiente maxime qui.
68,93,3,2024-03-05,Ex vero voluptatibus doloribus voluptate deserunt officia repudiandae.
68,194,4,2022-10-23,Inventore vel hic quas illo et culpa doloremque quae commodi.
68,11,3,2022-12-11,Occaecati quos sapiente occaecati ea mollitia.
69,104,5,2024-07-15,Dignissimos at ipsa occaecati nihil adipisci provident ullam.
69,71,4,2023-12-08,Nemo ad quasi voluptatem odio.
69,184,3,2022-07-03,Delectus officiis dolore deserunt saepe quas rem fugiat.
69,60,5,2023-06-17,Omnis eius vel occaecati odit neque aut.
69,121,2,2024-01-17,Unde commodi consequuntur ea debitis aspernatur sapiente totam dignissimos.
69,7,3,2022-07-09,Laudantium accusantium asperiores vero asperiores.
